Time,Energy delta[Wh],GHI,temp,pressure,humidity,wind_speed,rain_1h,snow_1h,clouds_all,isSun,sunlightTime,dayLength,SunlightTime/daylength,weather_type,hour,month
2019-03-11 05:15:00,0,0.0,0.2,1006,93,3.9,0.0,0.0,100,0,0,690,0.0,4,5,3
2019-03-11 05:30:00,38,1.8,0.2,1006,93,3.9,0.0,0.0,100,1,15,690,0.02,4,5,3
2019-03-11 05:45:00,111,7.4,0.2,1006,93,3.9,0.0,0.0,100,1,30,690,0.04,4,5,3
2019-03-11 06:00:00,235,14.9,-0.8,1006,95,3.6,0.0,0.0,99,1,45,690,0.07,4,6,3
2019-03-11 06:15:00,348,22.5,-0.8,1006,95,3.6,0.0,0.0,99,1,60,690,0.09,4,6,3
2019-03-11 06:30:00,431,29.4,-0.8,1006,95,3.6,0.0,0.0,99,1,75,690,0.11,4,6,3
2019-03-11 06:45:00,622,40.6,-0.8,1006,95,3.6,0.0,0.0,99,1,90,690,0.13,4,6,3
2019-03-11 07:00:00,1058,47.3,0.6,1006,92,4.0,0.0,0.19,100,1,105,690,0.15,5,7,3
2019-03-11 07:15:00,1281,48.7,0.6,1006,92,4.0,0.0,0.19,100,1,120,690,0.17,5,7,3
2019-03-11 07:30:00,1202,53.0,0.6,1006,92,4.0,0.0,0.19,100,1,135,690,0.2,5,7,3
2019-03-11 07:45:00,1251,53.6,0.6,1006,92,4.0,0.0,0.19,100,1,150,690,0.22,5,7,3
2019-03-11 08:00:00,542,38.5,1.9,1006,91,4.7,0.29,0.0,99,1,165,690,0.24,5,8,3
2019-03-11 08:15:00,641,36.2,1.9,1006,91,4.7,0.29,0.0,99,1,180,690,0.26,5,8,3
2019-03-11 08:30:00,669,36.9,1.9,1006,91,4.7,0.29,0.0,99,1,195,690,0.28,5,8,3
2019-03-11 08:45:00,361,40.9,1.9,1006,91,4.7,0.29,0.0,99,1,210,690,0.3,5,8,3
2019-03-11 09:00:00,651,49.3,2.9,1006,92,4.3,0.25,0.0,100,1,225,690,0.33,5,9,3
2019-03-11 09:15:00,1157,52.0,2.9,1006,92,4.3,0.25,0.0,100,1,240,690,0.35,5,9,3
2019-03-11 09:30:00,728,52.6,2.9,1006,92,4.3,0.25,0.0,100,1,255,690,0.37,5,9,3
2019-03-11 09:45:00,410,54.1,2.9,1006,92,4.3,0.25,0.0,100,1,270,690,0.39,5,9,3
2019-03-11 10:00:00,581,51.9,3.6,1007,94,3.5,0.26,0.0,100,1,285,690,0.41,5,10,3
2019-03-11 10:15:00,432,50.6,3.6,1007,94,3.5,0.26,0.0,100,1,300,690,0.43,5,10,3
2019-03-11 10:30:00,326,54.4,3.6,1007,94,3.5,0.26,0.0,100,1,315,690,0.46,5,10,3
2019-03-11 10:45:00,523,56.3,3.6,1007,94,3.5,0.26,0.0,100,1,330,690,0.48,5,10,3
2019-03-11 11:00:00,422,58.5,3.5,1007,95,3.4,0.4,0.0,99,1,345,690,0.5,5,11,3
2019-03-11 11:15:00,904,63.1,3.5,1007,95,3.4,0.4,0.0,99,1,360,690,0.52,5,11,3
2019-03-11 11:30:00,892,61.2,3.5,1007,95,3.4,0.4,0.0,99,1,375,690,0.54,5,11,3
2019-03-11 11:45:00,781,65.6,3.5,1007,95,3.4,0.4,0.0,99,1,390,690,0.57,5,11,3
2019-03-11 12:00:00,1443,70.2,3.6,1007,96,3.9,0.58,0.0,99,1,405,690,0.59,5,12,3
2019-03-11 12:15:00,905,68.6,3.6,1007,96,3.9,0.58,0.0,99,1,420,690,0.61,5,12,3
2019-03-11 12:30:00,675,61.7,3.6,1007,96,3.9,0.58,0.0,99,1,435,690,0.63,5,12,3
2019-03-11 12:45:00,1759,58.2,3.6,1007,96,3.9,0.58,0.0,99,1,450,690,0.65,5,12,3
2019-03-11 13:00:00,1803,69.0,3.5,1007,97,4.0,0.48,0.0,100,1,465,690,0.67,5,13,3
2019-03-11 13:15:00,1490,74.4,3.5,1007,97,4.0,0.48,0.0,100,1,480,690,0.7,5,13,3
2019-03-11 13:30:00,1016,70.9,3.5,1007,97,4.0,0.48,0.0,100,1,495,690,0.72,5,13,3
2019-03-11 13:45:00,732,52.7,3.5,1007,97,4.0,0.48,0.0,100,1,510,690,0.74,5,13,3
2019-03-11 14:00:00,665,43.4,3.8,1008,95,3.8,0.23,0.0,100,1,525,690,0.76,5,14,3
2019-03-11 14:15:00,881,52.0,3.8,1008,95,3.8,0.23,0.0,100,1,540,690,0.78,5,14,3
2019-03-11 14:30:00,389,50.8,3.8,1008,95,3.8,0.23,0.0,100,1,555,690,0.8,5,14,3
2019-03-11 14:45:00,151,33.7,3.8,1008,95,3.8,0.23,0.0,100,1,570,690,0.83,5,14,3
2019-03-11 15:00:00,242,25.5,3.7,1008,93,3.4,0.0,0.0,100,1,585,690,0.85,4,15,3
2019-03-11 15:15:00,326,21.5,3.7,1008,93,3.4,0.0,0.0,100,1,600,690,0.87,4,15,3
2019-03-11 15:30:00,455,24.9,3.7,1008,93,3.4,0.0,0.0,100,1,615,690,0.89,4,15,3
2019-03-11 15:45:00,348,25.5,3.7,1008,93,3.4,0.0,0.0,100,1,630,690,0.91,4,15,3
2019-03-11 16:00:00,125,18.5,3.7,1009,88,3.8,0.0,0.0,83,1,645,690,0.93,3,16,3
2019-03-11 16:15:00,118,10.2,3.7,1009,88,3.8,0.0,0.0,83,1,660,690,0.96,3,16,3
2019-03-11 16:30:00,50,3.4,3.7,1009,88,3.8,0.0,0.0,83,1,675,690,0.98,3,16,3
2019-03-11 16:45:00,8,0.1,3.7,1009,88,3.8,0.0,0.0,83,1,690,690,1.0,3,16,3
2019-03-11 17:00:00,0,0.0,2.4,1010,90,3.4,0.0,0.0,60,0,0,690,0.0,3,17,3
2019-03-11 17:15:00,0,0.0,2.4,1010,90,3.4,0.0,0.0,60,0,0,690,0.0,3,17,3
2019-03-11 17:30:00,0,0.0,2.4,1010,90,3.4,0.0,0.0,60,0,0,690,0.0,3,17,3
2019-03-11 17:45:00,0,0.0,2.4,1010,90,3.4,0.0,0.0,60,0,0,690,0.0,3,17,3
2019-03-11 18:00:00,0,0.0,1.5,1011,92,3.1,0.0,0.0,33,0,0,690,0.0,2,18,3
2019-03-11 18:15:00,0,0.0,1.5,1011,92,3.1,0.0,0.0,33,0,0,690,0.0,2,18,3
2019-03-11 18:30:00,0,0.0,1.5,1011,92,3.1,0.0,0.0,33,0,0,690,0.0,2,18,3
2019-03-11 18:45:00,0,0.0,1.5,1011,92,3.1,0.0,0.0,33,0,0,690,0.0,2,18,3
2019-03-11 19:00:00,0,0.0,0.4,1012,93,2.8,0.0,0.0,17,0,0,690,0.0,2,19,3
2019-03-11 19:15:00,0,0.0,0.4,1012,93,2.8,0.0,0.0,17,0,0,690,0.0,2,19,3
2019-03-11 19:30:00,0,0.0,0.4,1012,93,2.8,0.0,0.0,17,0,0,690,0.0,2,19,3
2019-03-11 19:45:00,0,0.0,0.4,1012,93,2.8,0.0,0.0,17,0,0,690,0.0,2,19,3
2019-03-11 20:00:00,0,0.0,-0.0,1013,94,3.2,0.0,0.0,6,0,0,690,0.0,1,20,3
2019-03-11 20:15:00,0,0.0,-0.0,1013,94,3.2,0.0,0.0,6,0,0,690,0.0,1,20,3
2019-03-11 20:30:00,0,0.0,-0.0,1013,94,3.2,0.0,0.0,6,0,0,690,0.0,1,20,3
2019-03-11 20:45:00,0,0.0,-0.0,1013,94,3.2,0.0,0.0,6,0,0,690,0.0,1,20,3
2019-03-11 21:00:00,0,0.0,-0.1,1014,94,3.6,0.0,0.0,5,0,0,690,0.0,1,21,3
2019-03-11 21:15:00,0,0.0,-0.1,1014,94,3.6,0.0,0.0,5,0,0,690,0.0,1,21,3
2019-03-11 21:30:00,0,0.0,-0.1,1014,94,3.6,0.0,0.0,5,0,0,690,0.0,1,21,3
2019-03-11 21:45:00,0,0.0,-0.1,1014,94,3.6,0.0,0.0,5,0,0,690,0.0,1,21,3
2019-03-11 22:00:00,0,0.0,-0.6,1014,92,4.1,0.0,0.0,13,0,0,690,0.0,2,22,3
2019-03-11 22:15:00,0,0.0,-0.6,1014,92,4.1,0.0,0.0,13,0,0,690,0.0,2,22,3
2019-03-11 22:30:00,0,0.0,-0.6,1014,92,4.1,0.0,0.0,13,0,0,690,0.0,2,22,3
2019-03-11 22:45:00,0,0.0,-0.6,1014,92,4.1,0.0,0.0,13,0,0,690,0.0,2,22,3
2019-03-11 23:00:00,0,0.0,-0.7,1015,90,4.2,0.0,0.0,4,0,0,690,0.0,1,23,3
2019-03-11 23:15:00,0,0.0,-0.7,1015,90,4.2,0.0,0.0,4,0,0,690,0.0,1,23,3
2019-03-11 23:30:00,0,0.0,-0.7,1015,90,4.2,0.0,0.0,4,0,0,690,0.0,1,23,3
2019-03-11 23:45:00,0,0.0,-0.7,1015,90,4.2,0.0,0.0,4,0,0,690,0.0,1,23,3
2019-03-12 00:00:00,0,0.0,-1.6,1016,90,4.0,0.0,0.0,2,0,0,705,0.0,1,0,3
2019-03-12 00:15:00,0,0.0,-1.6,1016,90,4.0,0.0,0.0,2,0,0,705,0.0,1,0,3
2019-03-12 00:30:00,0,0.0,-1.6,1016,90,4.0,0.0,0.0,2,0,0,705,0.0,1,0,3
2019-03-12 00:45:00,0,0.0,-1.6,1016,90,4.0,0.0,0.0,2,0,0,705,0.0,1,0,3
2019-03-12 01:00:00,0,0.0,-1.4,1017,90,3.9,0.0,0.0,5,0,0,705,0.0,1,1,3
2019-03-12 01:15:00,0,0.0,-1.4,1017,90,3.9,0.0,0.0,5,0,0,705,0.0,1,1,3
2019-03-12 01:30:00,0,0.0,-1.4,1017,90,3.9,0.0,0.0,5,0,0,705,0.0,1,1,3
2019-03-12 01:45:00,0,0.0,-1.4,1017,90,3.9,0.0,0.0,5,0,0,705,0.0,1,1,3
2019-03-12 02:00:00,0,0.0,-1.8,1017,90,3.7,0.0,0.0,0,0,0,705,0.0,1,2,3
2019-03-12 02:15:00,0,0.0,-1.8,1017,90,3.7,0.0,0.0,0,0,0,705,0.0,1,2,3
2019-03-12 02:30:00,0,0.0,-1.8,1017,90,3.7,0.0,0.0,0,0,0,705,0.0,1,2,3
2019-03-12 02:45:00,0,0.0,-1.8,1017,90,3.7,0.0,0.0,0,0,0,705,0.0,1,2,3
2019-03-12 03:00:00,0,0.0,-2.1,1018,91,3.4,0.0,0.0,1,0,0,705,0.0,1,3,3
2019-03-12 03:15:00,0,0.0,-2.1,1018,91,3.4,0.0,0.0,1,0,0,705,0.0,1,3,3
2019-03-12 03:30:00,0,0.0,-2.1,1018,91,3.4,0.0,0.0,1,0,0,705,0.0,1,3,3
2019-03-12 03:45:00,0,0.0,-2.1,1018,91,3.4,0.0,0.0,1,0,0,705,0.0,1,3,3
2019-03-12 04:00:00,0,0.0,-2.3,1018,92,3.2,0.0,0.0,4,0,0,705,0.0,1,4,3
2019-03-12 04:15:00,0,0.0,-2.3,1018,92,3.2,0.0,0.0,4,0,0,705,0.0,1,4,3
2019-03-12 04:30:00,0,0.0,-2.3,1018,92,3.2,0.0,0.0,4,0,0,705,0.0,1,4,3
2019-03-12 04:45:00,0,0.0,-2.3,1018,92,3.2,0.0,0.0,4,0,0,705,0.0,1,4,3
2019-03-12 05:00:00,0,0.0,-1.3,1019,93,2.7,0.0,0.0,15,0,0,705,0.0,2,5,3
2019-03-12 05:15:00,0,0.0,-1.3,1019,93,2.7,0.0,0.0,15,1,15,705,0.02,2,5,3
2019-03-12 05:30:00,0,2.7,-1.3,1019,93,2.7,0.0,0.0,15,1,30,705,0.04,2,5,3
2019-03-12 05:45:00,10,8.7,-1.3,1019,93,2.7,0.0,0.0,15,1,45,705,0.06,2,5,3
2019-03-12 06:00:00,42,6.3,-0.8,1019,93,2.7,0.0,0.0,17,1,60,705,0.09,2,6,3
2019-03-12 06:15:00,90,4.7,-0.8,1019,93,2.7,0.0,0.0,17,1,75,705,0.11,2,6,3
2019-03-12 06:30:00,124,7.8,-0.8,1019,93,2.7,0.0,0.0,17,1,90,705,0.13,2,6,3
2019-03-12 06:45:00,148,8.9,-0.8,1019,93,2.7,0.0,0.0,17,1,105,705,0.15,2,6,3
2019-03-12 07:00:00,200,15.1,-0.4,1019,92,3.8,0.0,0.0,95,1,120,705,0.17,4,7,3
2019-03-12 07:15:00,241,24.8,-0.4,1019,92,3.8,0.0,0.0,95,1,135,705,0.19,4,7,3
2019-03-12 07:30:00,349,25.1,-0.4,1019,92,3.8,0.0,0.0,95,1,150,705,0.21,4,7,3
2019-03-12 07:45:00,313,24.4,-0.4,1019,92,3.8,0.0,0.0,95,1,165,705,0.23,4,7,3
2019-03-12 08:00:00,419,24.4,-0.2,1019,90,4.8,0.0,0.0,85,1,180,705,0.26,4,8,3
2019-03-12 08:15:00,483,15.9,-0.2,1019,90,4.8,0.0,0.0,85,1,195,705,0.28,4,8,3
2019-03-12 08:30:00,414,15.4,-0.2,1019,90,4.8,0.0,0.0,85,1,210,705,0.3,4,8,3
2019-03-12 08:45:00,390,38.0,-0.2,1019,90,4.8,0.0,0.0,85,1,225,705,0.32,4,8,3
2019-03-12 09:00:00,403,46.0,0.7,1019,89,5.1,0.0,0.0,91,1,240,705,0.34,4,9,3
2019-03-12 09:15:00,515,46.6,0.7,1019,89,5.1,0.0,0.0,91,1,255,705,0.36,4,9,3
2019-03-12 09:30:00,651,51.5,0.7,1019,89,5.1,0.0,0.0,91,1,270,705,0.38,4,9,3
2019-03-12 09:45:00,1104,59.2,0.7,1019,89,5.1,0.0,0.0,91,1,285,705,0.4,4,9,3
2019-03-12 10:00:00,1960,74.8,1.6,1018,85,5.5,0.0,0.0,99,1,300,705,0.43,4,10,3
2019-03-12 10:15:00,2380,91.3,1.6,1018,85,5.5,0.0,0.0,99,1,315,705,0.45,4,10,3
2019-03-12 10:30:00,3479,94.3,1.6,1018,85,5.5,0.0,0.0,99,1,330,705,0.47,4,10,3
2019-03-12 10:45:00,1466,80.1,1.6,1018,85,5.5,0.0,0.0,99,1,345,705,0.49,4,10,3
2019-03-12 11:00:00,1129,67.6,2.6,1018,80,5.6,0.0,0.0,100,1,360,705,0.51,4,11,3
2019-03-12 11:15:00,909,63.4,2.6,1018,80,5.6,0.0,0.0,100,1,375,705,0.53,4,11,3
2019-03-12 11:30:00,846,59.3,2.6,1018,80,5.6,0.0,0.0,100,1,390,705,0.55,4,11,3
2019-03-12 11:45:00,1263,50.0,2.6,1018,80,5.6,0.0,0.0,100,1,405,705,0.57,4,11,3
2019-03-12 12:00:00,820,23.6,3.9,1017,74,5.6,0.0,0.0,100,1,420,705,0.6,4,12,3
2019-03-12 12:15:00,355,23.3,3.9,1017,74,5.6,0.0,0.0,100,1,435,705,0.62,4,12,3
2019-03-12 12:30:00,429,32.7,3.9,1017,74,5.6,0.0,0.0,100,1,450,705,0.64,4,12,3
2019-03-12 12:45:00,494,97.3,3.9,1017,74,5.6,0.0,0.0,100,1,465,705,0.66,4,12,3
2019-03-12 13:00:00,1128,121.5,4.5,1016,74,5.5,0.0,0.0,97,1,480,705,0.68,4,13,3
2019-03-12 13:15:00,970,115.2,4.5,1016,74,5.5,0.0,0.0,97,1,495,705,0.7,4,13,3
2019-03-12 13:30:00,1426,108.3,4.5,1016,74,5.5,0.0,0.0,97,1,510,705,0.72,4,13,3
2019-03-12 13:45:00,1682,100.2,4.5,1016,74,5.5,0.0,0.0,97,1,525,705,0.74,4,13,3
2019-03-12 14:00:00,774,75.7,5.5,1015,73,5.2,0.0,0.0,100,1,540,705,0.77,4,14,3
2019-03-12 14:15:00,782,55.1,5.5,1015,73,5.2,0.0,0.0,100,1,555,705,0.79,4,14,3
2019-03-12 14:30:00,1496,50.3,5.5,1015,73,5.2,0.0,0.0,100,1,570,705,0.81,4,14,3
2019-03-12 14:45:00,1705,51.3,5.5,1015,73,5.2,0.0,0.0,100,1,585,705,0.83,4,14,3
2019-03-12 15:00:00,1043,50.3,6.0,1014,69,4.9,0.0,0.0,100,1,600,705,0.85,4,15,3
2019-03-12 15:15:00,443,45.9,6.0,1014,69,4.9,0.0,0.0,100,1,615,705,0.87,4,15,3
2019-03-12 15:30:00,347,34.7,6.0,1014,69,4.9,0.0,0.0,100,1,630,705,0.89,4,15,3
2019-03-12 15:45:00,209,27.0,6.0,1014,69,4.9,0.0,0.0,100,1,645,705,0.91,4,15,3
2019-03-12 16:00:00,159,19.0,6.0,1013,69,4.7,0.0,0.0,100,1,660,705,0.94,4,16,3
2019-03-12 16:15:00,95,10.7,6.0,1013,69,4.7,0.0,0.0,100,1,675,705,0.96,4,16,3
2019-03-12 16:30:00,37,3.9,6.0,1013,69,4.7,0.0,0.0,100,1,690,705,0.98,4,16,3
2019-03-12 16:45:00,2,0.3,6.0,1013,69,4.7,0.0,0.0,100,1,705,705,1.0,4,16,3
2019-03-12 17:00:00,0,0.0,5.1,1011,71,5.0,0.0,0.0,100,0,0,705,0.0,4,17,3
2019-03-12 17:15:00,0,0.0,5.1,1011,71,5.0,0.0,0.0,100,0,0,705,0.0,4,17,3
2019-03-12 17:30:00,0,0.0,5.1,1011,71,5.0,0.0,0.0,100,0,0,705,0.0,4,17,3
2019-03-12 17:45:00,0,0.0,5.1,1011,71,5.0,0.0,0.0,100,0,0,705,0.0,4,17,3
2019-03-12 18:00:00,0,0.0,5.0,1010,71,5.6,0.0,0.0,100,0,0,705,0.0,4,18,3
2019-03-12 18:15:00,0,0.0,5.0,1010,71,5.6,0.0,0.0,100,0,0,705,0.0,4,18,3
2019-03-12 18:30:00,0,0.0,5.0,1010,71,5.6,0.0,0.0,100,0,0,705,0.0,4,18,3
2019-03-12 18:45:00,0,0.0,5.0,1010,71,5.6,0.0,0.0,100,0,0,705,0.0,4,18,3
2019-03-12 19:00:00,0,0.0,5.1,1009,71,5.9,0.0,0.0,100,0,0,705,0.0,4,19,3
2019-03-12 19:15:00,0,0.0,5.1,1009,71,5.9,0.0,0.0,100,0,0,705,0.0,4,19,3
2019-03-12 19:30:00,0,0.0,5.1,1009,71,5.9,0.0,0.0,100,0,0,705,0.0,4,19,3
2019-03-12 19:45:00,0,0.0,5.1,1009,71,5.9,0.0,0.0,100,0,0,705,0.0,4,19,3
2019-03-12 20:00:00,0,0.0,4.7,1008,69,6.3,0.0,0.0,100,0,0,705,0.0,4,20,3
2019-03-12 20:15:00,0,0.0,4.7,1008,69,6.3,0.0,0.0,100,0,0,705,0.0,4,20,3
2019-03-12 20:30:00,0,0.0,4.7,1008,69,6.3,0.0,0.0,100,0,0,705,0.0,4,20,3
2019-03-12 20:45:00,0,0.0,4.7,1008,69,6.3,0.0,0.0,100,0,0,705,0.0,4,20,3
2019-03-12 21:00:00,0,0.0,4.5,1006,67,6.8,0.0,0.0,100,0,0,705,0.0,4,21,3
2019-03-12 21:15:00,0,0.0,4.5,1006,67,6.8,0.0,0.0,100,0,0,705,0.0,4,21,3
2019-03-12 21:30:00,0,0.0,4.5,1006,67,6.8,0.0,0.0,100,0,0,705,0.0,4,21,3
2019-03-12 21:45:00,0,0.0,4.5,1006,67,6.8,0.0,0.0,100,0,0,705,0.0,4,21,3
2019-03-12 22:00:00,0,0.0,4.5,1004,67,6.8,0.0,0.0,100,0,0,705,0.0,4,22,3
2019-03-12 22:15:00,0,0.0,4.5,1004,67,6.8,0.0,0.0,100,0,0,705,0.0,4,22,3
2019-03-12 22:30:00,0,0.0,4.5,1004,67,6.8,0.0,0.0,100,0,0,705,0.0,4,22,3
2019-03-12 22:45:00,0,0.0,4.5,1004,67,6.8,0.0,0.0,100,0,0,705,0.0,4,22,3
2019-03-12 23:00:00,0,0.0,4.9,1002,65,7.1,0.0,0.0,100,0,0,705,0.0,4,23,3
2019-03-12 23:15:00,0,0.0,4.9,1002,65,7.1,0.0,0.0,100,0,0,705,0.0,4,23,3
2019-03-12 23:30:00,0,0.0,4.9,1002,65,7.1,0.0,0.0,100,0,0,705,0.0,4,23,3
2019-03-12 23:45:00,0,0.0,4.9,1002,65,7.1,0.0,0.0,100,0,0,705,0.0,4,23,3
2019-03-13 00:00:00,0,0.0,4.8,1001,61,7.0,0.0,0.0,100,0,0,705,0.0,4,0,3
2019-03-13 00:15:00,0,0.0,4.8,1001,61,7.0,0.0,0.0,100,0,0,705,0.0,4,0,3
2019-03-13 00:30:00,0,0.0,4.8,1001,61,7.0,0.0,0.0,100,0,0,705,0.0,4,0,3
2019-03-13 00:45:00,0,0.0,4.8,1001,61,7.0,0.0,0.0,100,0,0,705,0.0,4,0,3
2019-03-13 01:00:00,0,0.0,4.8,1000,56,7.0,0.0,0.0,100,0,0,705,0.0,4,1,3
2019-03-13 01:15:00,0,0.0,4.8,1000,56,7.0,0.0,0.0,100,0,0,705,0.0,4,1,3
2019-03-13 01:30:00,0,0.0,4.8,1000,56,7.0,0.0,0.0,100,0,0,705,0.0,4,1,3
2019-03-13 01:45:00,0,0.0,4.8,1000,56,7.0,0.0,0.0,100,0,0,705,0.0,4,1,3
2019-03-13 02:00:00,0,0.0,4.9,999,57,7.1,0.12,0.0,100,0,0,705,0.0,5,2,3
2019-03-13 02:15:00,0,0.0,4.9,999,57,7.1,0.12,0.0,100,0,0,705,0.0,5,2,3
2019-03-13 02:30:00,0,0.0,4.9,999,57,7.1,0.12,0.0,100,0,0,705,0.0,5,2,3
2019-03-13 02:45:00,0,0.0,4.9,999,57,7.1,0.12,0.0,100,0,0,705,0.0,5,2,3
2019-03-13 03:00:00,0,0.0,5.2,999,71,7.2,0.29,0.0,100,0,0,705,0.0,5,3,3
2019-03-13 03:15:00,0,0.0,5.2,999,71,7.2,0.29,0.0,100,0,0,705,0.0,5,3,3
2019-03-13 03:30:00,0,0.0,5.2,999,71,7.2,0.29,0.0,100,0,0,705,0.0,5,3,3
2019-03-13 03:45:00,0,0.0,5.2,999,71,7.2,0.29,0.0,100,0,0,705,0.0,5,3,3
2019-03-13 04:00:00,0,0.0,4.6,999,78,7.1,0.31,0.0,100,0,0,705,0.0,5,4,3
2019-03-13 04:15:00,0,0.0,4.6,999,78,7.1,0.31,0.0,100,0,0,705,0.0,5,4,3
2019-03-13 04:30:00,0,0.0,4.6,999,78,7.1,0.31,0.0,100,0,0,705,0.0,5,4,3
2019-03-13 04:45:00,0,0.0,4.6,999,78,7.1,0.31,0.0,100,0,0,705,0.0,5,4,3
2019-03-13 05:00:00,0,0.0,3.7,999,80,6.9,0.28,0.0,99,0,0,705,0.0,5,5,3
2019-03-13 05:15:00,0,0.2,3.7,999,80,6.9,0.28,0.0,99,1,15,705,0.02,5,5,3
2019-03-13 05:30:00,0,3.3,3.7,999,80,6.9,0.28,0.0,99,1,30,705,0.04,5,5,3
2019-03-13 05:45:00,0,9.6,3.7,999,80,6.9,0.28,0.0,99,1,45,705,0.06,5,5,3
2019-03-13 06:00:00,0,17.4,4.5,1000,81,6.4,0.0,0.0,51,1,60,705,0.09,3,6,3
2019-03-13 06:15:00,91,18.6,4.5,1000,81,6.4,0.0,0.0,51,1,75,705,0.11,3,6,3
2019-03-13 06:30:00,400,31.0,4.5,1000,81,6.4,0.0,0.0,51,1,90,705,0.13,3,6,3
2019-03-13 06:45:00,580,36.0,4.5,1000,81,6.4,0.0,0.0,51,1,105,705,0.15,3,6,3
2019-03-13 07:00:00,791,49.4,4.7,1001,80,6.5,0.0,0.0,3,1,120,705,0.17,1,7,3
2019-03-13 07:15:00,1377,49.3,4.7,1001,80,6.5,0.0,0.0,3,1,135,705,0.19,1,7,3
2019-03-13 07:30:00,723,47.5,4.7,1001,80,6.5,0.0,0.0,3,1,150,705,0.21,1,7,3
2019-03-13 07:45:00,1388,53.5,4.7,1001,80,6.5,0.0,0.0,3,1,165,705,0.23,1,7,3
2019-03-13 08:00:00,1646,77.0,5.5,1002,75,7.4,0.0,0.0,17,1,180,705,0.26,2,8,3
2019-03-13 08:15:00,3347,82.6,5.5,1002,75,7.4,0.0,0.0,17,1,195,705,0.28,2,8,3
2019-03-13 08:30:00,1270,49.8,5.5,1002,75,7.4,0.0,0.0,17,1,210,705,0.3,2,8,3
2019-03-13 08:45:00,768,45.2,5.5,1002,75,7.4,0.0,0.0,17,1,225,705,0.32,2,8,3
2019-03-13 09:00:00,709,64.7,6.3,1002,70,9.6,0.0,0.0,84,1,240,705,0.34,3,9,3
2019-03-13 09:15:00,1468,63.0,6.3,1002,70,9.6,0.0,0.0,84,1,255,705,0.36,3,9,3
2019-03-13 09:30:00,869,56.5,6.3,1002,70,9.6,0.0,0.0,84,1,270,705,0.38,3,9,3
2019-03-13 09:45:00,802,47.1,6.3,1002,70,9.6,0.0,0.0,84,1,285,705,0.4,3,9,3
2019-03-13 10:00:00,675,42.4,6.8,1002,63,8.2,0.0,0.0,54,1,300,705,0.43,3,10,3
2019-03-13 10:15:00,456,37.8,6.8,1002,63,8.2,0.0,0.0,54,1,315,705,0.45,3,10,3
2019-03-13 10:30:00,519,52.1,6.8,1002,63,8.2,0.0,0.0,54,1,330,705,0.47,3,10,3
2019-03-13 10:45:00,773,57.7,6.8,1002,63,8.2,0.0,0.0,54,1,345,705,0.49,3,10,3
2019-03-13 11:00:00,604,47.9,6.7,1001,61,10.0,0.0,0.0,79,1,360,705,0.51,3,11,3
2019-03-13 11:15:00,493,47.1,6.7,1001,61,10.0,0.0,0.0,79,1,375,705,0.53,3,11,3
2019-03-13 11:30:00,592,51.1,6.7,1001,61,10.0,0.0,0.0,79,1,390,705,0.55,3,11,3
2019-03-13 11:45:00,840,43.2,6.7,1001,61,10.0,0.0,0.0,79,1,405,705,0.57,3,11,3
2019-03-13 12:00:00,1188,37.9,7.5,1001,59,9.3,0.0,0.0,100,1,420,705,0.6,4,12,3
2019-03-13 12:15:00,744,21.4,7.5,1001,59,9.3,0.0,0.0,100,1,435,705,0.62,4,12,3
2019-03-13 12:30:00,243,11.7,7.5,1001,59,9.3,0.0,0.0,100,1,450,705,0.64,4,12,3
2019-03-13 12:45:00,239,15.3,7.5,1001,59,9.3,0.0,0.0,100,1,465,705,0.66,4,12,3
2019-03-13 13:00:00,399,23.8,8.5,1001,58,8.2,0.0,0.0,97,1,480,705,0.68,4,13,3
2019-03-13 13:15:00,464,30.5,8.5,1001,58,8.2,0.0,0.0,97,1,495,705,0.7,4,13,3
2019-03-13 13:30:00,310,35.6,8.5,1001,58,8.2,0.0,0.0,97,1,510,705,0.72,4,13,3
2019-03-13 13:45:00,369,29.6,8.5,1001,58,8.2,0.0,0.0,97,1,525,705,0.74,4,13,3
2019-03-13 14:00:00,382,29.6,8.4,1000,57,7.6,0.0,0.0,82,1,540,705,0.77,3,14,3
2019-03-13 14:15:00,519,44.1,8.4,1000,57,7.6,0.0,0.0,82,1,555,705,0.79,3,14,3
2019-03-13 14:30:00,512,37.4,8.4,1000,57,7.6,0.0,0.0,82,1,570,705,0.81,3,14,3
2019-03-13 14:45:00,349,27.8,8.4,1000,57,7.6,0.0,0.0,82,1,585,705,0.83,3,14,3
2019-03-13 15:00:00,251,31.5,8.4,1000,57,8.0,0.0,0.0,90,1,600,705,0.85,4,15,3
2019-03-13 15:15:00,268,28.6,8.4,1000,57,8.0,0.0,0.0,90,1,615,705,0.87,4,15,3
2019-03-13 15:30:00,354,22.1,8.4,1000,57,8.0,0.0,0.0,90,1,630,705,0.89,4,15,3
2019-03-13 15:45:00,162,11.8,8.4,1000,57,8.0,0.0,0.0,90,1,645,705,0.91,4,15,3
2019-03-13 16:00:00,71,13.0,8.4,1000,57,7.4,0.0,0.0,85,1,660,705,0.94,4,16,3
2019-03-13 16:15:00,7,9.4,8.4,1000,57,7.4,0.0,0.0,85,1,675,705,0.96,4,16,3
2019-03-13 16:30:00,0,3.8,8.4,1000,57,7.4,0.0,0.0,85,1,690,705,0.98,4,16,3
